AU000000RIO1 Equity ISIN;;;BE0003793107 Equity ISIN;;;CH0011037469 Equity ISIN;;;CH0011075394 Equity ISIN;;;CH0012032048 Equity ISIN;;;CH0012032113 Equity ISIN;;;CH0012221716 Equity ISIN;;;CH0038863350 Equity ISIN;;;CH0244767585 Equity ISIN;;;CNE1000001Q4 Equity ISIN;;;CNE1000001Z5 Equity ISIN;;;CNE100000205 Equity ISIN;;;CNE1000002H1 Equity ISIN;;;CNE1000002L3 Equity ISIN;;;CNE1000002M1 Equity ISIN;;;CNE1000002R0 Equity ISIN;;;CNE1000002V2 Equity ISIN;;;CNE1000003G1 Equity ISIN;;;CNE1000003W8 Equity ISIN;;;CNE1000003X6 Equity ISIN;;;CNE1000009Q7 Equity ISIN;;;CNE100000FF3 Equity ISIN;;;CNE100000HF9 Equity ISIN;;;CNE100000Q43 Equity ISIN;;;CNE100001922 Equity ISIN;;;DE0005552004 Equity ISIN;;;DE0005785604 Equity ISIN;;;DE0006599905 Equity ISIN;;;DE0007100000 Equity ISIN;;;DE0007164600 Equity ISIN;;;DE0007236101 Equity ISIN;;;DE000A1EWWW0 Equity ISIN;;;FR0000120321 Equity ISIN;;;FR0000120578 Equity ISIN;;;FR0000120628 Equity ISIN;;;FR0000121014 Equity ISIN;;;FR0000125486 Equity ISIN;;;FR0000131104 Equity ISIN;;;GB0002374006 Equity ISIN;;;GB0002875804 Equity ISIN;;;GB0009252882 Equity ISIN;;;GB0009895292 Equity ISIN;;;GB0030913577 Equity ISIN;;;GB00B03MLX29 Equity ISIN;;;HK0000069689 Equity ISIN;;;HK0011000095 Equity ISIN;;;HK0016000132 Equity ISIN;;;HK0941009539 Equity ISIN;;;HK2388011192 Equity ISIN;;;JP3435000009 Equity ISIN;;;JP3436100006 Equity ISIN;;;JP3802300008 Equity ISIN;;;JP3902900004 Equity ISIN;;;KYG217651051 Equity ISIN;;;KYG875721634 Equity ISIN;;;MXP001691213 Equity ISIN;;;NL0000009355 Equity ISIN;;;NL0006144495 Equity ISIN;;;NL0010273215 Equity ISIN;;;US00724F1012 Equity ISIN;;;US01609W1027 Equity ISIN;;;US0231351067 Equity ISIN;;;US05577E1010 Equity ISIN;;;US0567521085 Equity ISIN;;;US0640581007 Equity ISIN;;;US0846701086 Equity ISIN;;;US16939P1066 Equity ISIN;;;US1694261033 Equity ISIN;;;US1729674242 Equity ISIN;;;US2686481027 Equity ISIN;;;US2786421030 Equity ISIN;;;US30303M1027 Equity ISIN;;;US3696041033 Equity ISIN;;;US5486611073 Equity ISIN;;;US6092071058 Equity ISIN;;;US64110L1061 Equity ISIN;;;US7185461040 Equity ISIN;;;US7427181091 Equity ISIN;;;US90130A2006 Equity ISIN;;;US9130171096 Equity ISIN;;;US92826C8394 Equity ISIN;;;US9311421039 Equity ISIN;;;US9843321061 Equity ISIN;;;ZAE000015889 Equity ISIN;
26.03.2012;68.07;;26.03.2012;72.93;;26.03.2012;329;;26.03.2012;263.67;;26.03.2012;174.6;;26.03.2012;186;;26.03.2012;20.98;;26.03.2012;62.85;;26.03.2012;#N/A N/A;;26.03.2012;0.64;;26.03.2012;0.409;;26.03.2012;0.8;;26.03.2012;0.76;;26.03.2012;2.5967;;26.03.2012;1.8372;;26.03.2012;4.35;;26.03.2012;0.57;;26.03.2012;0.631;;26.03.2012;1.48;;26.03.2012;4.015;;26.03.2012;3.6;;26.03.2012;1.87;;26.03.2012;0.7333;;26.03.2012;0.47;;26.03.2012;32.15;;26.03.2012;19.48;;26.03.2012;34.1667;;26.03.2012;50;;26.03.2012;62.44;;26.03.2012;70.2;;26.03.2012;99.132;;26.03.2012;78.15;;26.03.2012;113.45;;26.03.2012;76.684;;26.03.2012;17.05;;26.03.2012;156.4079;;26.03.2012;52.7;;26.03.2012;49.912;;26.03.2012;24.41;;26.03.2012;51.3;;26.03.2012;22.55;;26.03.2012;45.314;;26.03.2012;3.7;;26.03.2012;35.85;;26.03.2012;3.6;;26.03.2012;13.29;;26.03.2012;13.95;;26.03.2012;10.86;;26.03.2012;2.71;;26.03.2012;20.1916;;26.03.2012;29.75;;26.03.2012;213.75;;26.03.2012;5;;26.03.2012;#N/A N/A;;26.03.2012;5.7;;26.03.2012;1.0821;;26.03.2012;33.25;;26.03.2012;8.319;;26.03.2012;48.5;;26.03.2012;34.4;;26.03.2012;#N/A N/A;;26.03.2012;202.87;;26.03.2012;18.365;;26.03.2012;150.8;;26.03.2012;24.59;;26.03.2012;123555;;26.03.2012;13.26;;26.03.2012;55.17;;26.03.2012;37.43;;26.03.2012;29.61;;26.03.2012;16.027;;26.03.2012;#N/A N/A;;26.03.2012;20.05;;26.03.2012;31.18;;26.03.2012;25.2749;;26.03.2012;17.427;;26.03.2012;#N/A N/A;;26.03.2012;67.46;;26.03.2012;18.0277;;26.03.2012;83.5;;26.03.2012;30.015;;26.03.2012;61.2;;26.03.2012;15.54;;26.03.2012;56.5
27.03.2012;68.07;;27.03.2012;72.74;;27.03.2012;329;;27.03.2012;269.95;;27.03.2012;174.5;;27.03.2012;186;;27.03.2012;20.3;;27.03.2012;62.62;;27.03.2012;#N/A N/A;;27.03.2012;0.64;;27.03.2012;0.4;;27.03.2012;0.8;;27.03.2012;0.77;;27.03.2012;2.5967;;27.03.2012;1.8763;;27.03.2012;4.28;;27.03.2012;0.57;;27.03.2012;0.64;;27.03.2012;1.44;;27.03.2012;4.015;;27.03.2012;3.6;;27.03.2012;1.89;;27.03.2012;0.7333;;27.03.2012;0.47;;27.03.2012;32.7;;27.03.2012;19.45;;27.03.2012;34.1667;;27.03.2012;50;;27.03.2012;62.13;;27.03.2012;70.78;;27.03.2012;98.7444;;27.03.2012;78.15;;27.03.2012;113.45;;27.03.2012;77.15;;27.03.2012;16.91;;27.03.2012;157.3092;;27.03.2012;52.7;;27.03.2012;49.9;;27.03.2012;24.3522;;27.03.2012;51.3;;27.03.2012;22.55;;27.03.2012;45.314;;27.03.2012;3.7;;27.03.2012;35.3;;27.03.2012;3.56;;27.03.2012;13.29;;27.03.2012;13.95;;27.03.2012;10.86;;27.03.2012;2.71;;27.03.2012;20.1916;;27.03.2012;29.6;;27.03.2012;213.75;;27.03.2012;5;;27.03.2012;#N/A N/A;;27.03.2012;5.672;;27.03.2012;1.0821;;27.03.2012;33.25;;27.03.2012;8.319;;27.03.2012;48.5;;27.03.2012;34.63;;27.03.2012;#N/A N/A;;27.03.2012;205.44;;27.03.2012;18.12;;27.03.2012;150.02;;27.03.2012;23.89;;27.03.2012;122659;;27.03.2012;13.26;;27.03.2012;55.06;;27.03.2012;36.78;;27.03.2012;29.55;;27.03.2012;15.9386;;27.03.2012;#N/A N/A;;27.03.2012;20.04;;27.03.2012;31.18;;27.03.2012;25.0982;;27.03.2012;17.239;;27.03.2012;#N/A N/A;;27.03.2012;67.15;;27.03.2012;18.0895;;27.03.2012;83.11;;27.03.2012;29.9525;;27.03.2012;61.09;;27.03.2012;15.43;;27.03.2012;56.2438
28.03.2012;66.17;;28.03.2012;72.15;;28.03.2012;337.2;;28.03.2012;267.3;;28.03.2012;175.7;;28.03.2012;186.25;;28.03.2012;20.3;;28.03.2012;62.3;;28.03.2012;#N/A N/A;;28.03.2012;0.64;;28.03.2012;0.4;;28.03.2012;0.8;;28.03.2012;0.795;;28.03.2012;2.5967;;28.03.2012;1.8665;;28.03.2012;4.22;;28.03.2012;0.57;;28.03.2012;0.64;;28.03.2012;1.44;;28.03.2012;4.015;;28.03.2012;3.6;;28.03.2012;1.83;;28.03.2012;0.7333;;28.03.2012;0.47;;28.03.2012;32.1;;28.03.2012;19.18;;28.03.2012;34.1667;;28.03.2012;50;;28.03.2012;60.71;;28.03.2012;69.75;;28.03.2012;97.2908;;28.03.2012;78.15;;28.03.2012;118.6;;28.03.2012;77.15;;28.03.2012;16.91;;28.03.2012;155.4887;;28.03.2012;51.7;;28.03.2012;48.7;;28.03.2012;24.02;;28.03.2012;51.3;;28.03.2012;22.4;;28.03.2012;44.75;;28.03.2012;3.54;;28.03.2012;35.59;;28.03.2012;3.55;;28.03.2012;13.29;;28.03.2012;14.24;;28.03.2012;10.86;;28.03.2012;2.71;;28.03.2012;21.0572;;28.03.2012;29.35;;28.03.2012;213.75;;28.03.2012;5;;28.03.2012;#N/A N/A;;28.03.2012;5.58;;28.03.2012;1.1486;;28.03.2012;33.25;;28.03.2012;8.319;;28.03.2012;48.7;;28.03.2012;34.46;;28.03.2012;#N/A N/A;;28.03.2012;201.16;;28.03.2012;18.01;;28.03.2012;148.09;;28.03.2012;24;;28.03.2012;122775;;28.03.2012;13.0167;;28.03.2012;55.51;;28.03.2012;37.06;;28.03.2012;29.55;;28.03.2012;15.6756;;28.03.2012;#N/A N/A;;28.03.2012;20.01;;28.03.2012;31.22;;28.03.2012;24.843;;28.03.2012;16.972;;28.03.2012;#N/A N/A;;28.03.2012;67.19;;28.03.2012;17.6128;;28.03.2012;81.52;;28.03.2012;29.8375;;28.03.2012;61.19;;28.03.2012;15.32;;28.03.2012;56.2438
29.03.2012;66.17;;29.03.2012;71.98;;29.03.2012;338;;29.03.2012;263.2;;29.03.2012;173.48;;29.03.2012;186.25;;29.03.2012;19.6;;29.03.2012;61.6;;29.03.2012;#N/A N/A;;29.03.2012;0.64;;29.03.2012;0.4;;29.03.2012;0.8;;29.03.2012;0.775;;29.03.2012;2.5967;;29.03.2012;1.8665;;29.03.2012;4.22;;29.03.2012;0.57;;29.03.2012;0.64;;29.03.2012;1.44;;29.03.2012;4.015;;29.03.2012;3.6;;29.03.2012;1.81;;29.03.2012;0.7333;;29.03.2012;0.47;;29.03.2012;30.3;;29.03.2012;19.12;;29.03.2012;34.2833;;29.03.2012;50;;29.03.2012;59.454;;29.03.2012;69.2;;29.03.2012;95.9826;;29.03.2012;76.3;;29.03.2012;119.6;;29.03.2012;77.15;;29.03.2012;16.54;;29.03.2012;151.6314;;29.03.2012;51.7;;29.03.2012;47;;29.03.2012;24.22;;29.03.2012;51.3;;29.03.2012;22.4;;29.03.2012;44;;29.03.2012;3.5;;29.03.2012;35.04;;29.03.2012;3.5;;29.03.2012;13.29;;29.03.2012;12.35;;29.03.2012;10.86;;29.03.2012;2.71;;29.03.2012;21.0572;;29.03.2012;29.56;;29.03.2012;213.75;;29.03.2012;5;;29.03.2012;#N/A N/A;;29.03.2012;5.46;;29.03.2012;1.1486;;29.03.2012;33.5773;;29.03.2012;8.319;;29.03.2012;49.35;;29.03.2012;34.48;;29.03.2012;#N/A N/A;;29.03.2012;204.61;;29.03.2012;17.905;;29.03.2012;146.41;;29.03.2012;23.77;;29.03.2012;122490;;29.03.2012;12.9267;;29.03.2012;54.8;;29.03.2012;36.51;;29.03.2012;29.58;;29.03.2012;15.5683;;29.03.2012;#N/A N/A;;29.03.2012;19.95;;29.03.2012;31.21;;29.03.2012;24.7384;;29.03.2012;16.436;;29.03.2012;#N/A N/A;;29.03.2012;67.01;;29.03.2012;17.3656;;29.03.2012;82.32;;29.03.2012;29.75;;29.03.2012;60.82;;29.03.2012;15.3;;29.03.2012;54.8448
30.03.2012;66.17;;30.03.2012;72.69;;30.03.2012;338;;30.03.2012;267;;30.03.2012;174.75;;30.03.2012;185.69;;30.03.2012;20.45;;30.03.2012;62.71;;30.03.2012;#N/A N/A;;30.03.2012;0.64;;30.03.2012;0.39;;30.03.2012;0.8;;30.03.2012;0.76;;30.03.2012;2.5967;;30.03.2012;1.9349;;30.03.2012;4.15;;30.03.2012;0.57;;30.03.2012;0.64;;30.03.2012;1.43;;30.03.2012;4.015;;30.03.2012;3.6;;30.03.2012;1.74;;30.03.2012;0.7333;;30.03.2012;0.47;;30.03.2012;31.65;;30.03.2012;19.22;;30.03.2012;34.3833;;30.03.2012;50;;30.03.2012;60.51;;30.03.2012;69.85;;30.03.2012;98.2114;;30.03.2012;76.3;;30.03.2012;119.6;;30.03.2012;77.15;;30.03.2012;16.37;;30.03.2012;154.4703;;30.03.2012;51.7;;30.03.2012;47;;30.03.2012;24.22;;30.03.2012;51.3;;30.03.2012;22.59;;30.03.2012;44;;30.03.2012;3.59;;30.03.2012;34.95;;30.03.2012;3.72;;30.03.2012;13.29;;30.03.2012;12.3;;30.03.2012;10.86;;30.03.2012;2.82;;30.03.2012;20.0183;;30.03.2012;29.56;;30.03.2012;213.75;;30.03.2012;5.062;;30.03.2012;#N/A N/A;;30.03.2012;5.56;;30.03.2012;1.1486;;30.03.2012;33.5773;;30.03.2012;8.319;;30.03.2012;49.77;;30.03.2012;34.31;;30.03.2012;#N/A N/A;;30.03.2012;202.51;;30.03.2012;18.08;;30.03.2012;145.77;;30.03.2012;24.13;;30.03.2012;121900;;30.03.2012;12.9567;;30.03.2012;54.9;;30.03.2012;36.55;;30.03.2012;29.88;;30.03.2012;15.5304;;30.03.2012;#N/A N/A;;30.03.2012;20.07;;30.03.2012;31.38;;30.03.2012;24.8692;;30.03.2012;16.434;;30.03.2012;#N/A N/A;;30.03.2012;67.21;;30.03.2012;17.6304;;30.03.2012;82.94;;30.03.2012;29.5;;30.03.2012;61.2;;30.03.2012;15.22;;30.03.2012;56.349
02.04.2012;66.17;;02.04.2012;72.69;;02.04.2012;350;;02.04.2012;267;;02.04.2012;178.69;;02.04.2012;186.5;;02.04.2012;20.45;;02.04.2012;63.16;;02.04.2012;#N/A N/A;;02.04.2012;0.64;;02.04.2012;0.39;;02.04.2012;0.8;;02.04.2012;0.761;;02.04.2012;2.5967;;02.04.2012;1.9349;;02.04.2012;4.26;;02.04.2012;0.57;;02.04.2012;0.64;;02.04.2012;1.45;;02.04.2012;4.015;;02.04.2012;3.6;;02.04.2012;1.75;;02.04.2012;0.7333;;02.04.2012;0.47;;02.04.2012;30.8;;02.04.2012;19.65;;02.04.2012;34.3833;;02.04.2012;50;;02.04.2012;61.4;;02.04.2012;69.85;;02.04.2012;98.5021;;02.04.2012;81.21;;02.04.2012;119.6;;02.04.2012;77.15;;02.04.2012;16.51;;02.04.2012;158.0392;;02.04.2012;51.7;;02.04.2012;47;;02.04.2012;24.7;;02.04.2012;51.85;;02.04.2012;22.59;;02.04.2012;44;;02.04.2012;3.59;;02.04.2012;35.75;;02.04.2012;3.72;;02.04.2012;13.29;;02.04.2012;11.93;;02.04.2012;10.86;;02.04.2012;2.82;;02.04.2012;20.0183;;02.04.2012;29.56;;02.04.2012;213.75;;02.04.2012;5.09;;02.04.2012;#N/A N/A;;02.04.2012;5.62;;02.04.2012;1.1675;;02.04.2012;33.5773;;02.04.2012;8.319;;02.04.2012;49.77;;02.04.2012;34.7;;02.04.2012;#N/A N/A;;02.04.2012;198.05;;02.04.2012;18.43;;02.04.2012;146.7;;02.04.2012;24.49;;02.04.2012;122693;;02.04.2012;13.25;;02.04.2012;55.12;;02.04.2012;36.87;;02.04.2012;29.71;;02.04.2012;15.3999;;02.04.2012;#N/A N/A;;02.04.2012;20.02;;02.04.2012;31.38;;02.04.2012;25.1113;;02.04.2012;16.281;;02.04.2012;#N/A N/A;;02.04.2012;67.56;;02.04.2012;17.8335;;02.04.2012;82.73;;02.04.2012;29.745;;02.04.2012;61.36;;02.04.2012;15.455;;02.04.2012;58.8303
03.04.2012;68.33;;03.04.2012;72.5274;;03.04.2012;348.55;;03.04.2012;247.04;;03.04.2012;177.2;;03.04.2012;186.5;;03.04.2012;20.45;;03.04.2012;62.6;;03.04.2012;#N/A N/A;;03.04.2012;0.64;;03.04.2012;0.415;;03.04.2012;0.8;;03.04.2012;0.761;;03.04.2012;2.5967;;03.04.2012;2.0815;;03.04.2012;4.25;;03.04.2012;0.57;;03.04.2012;0.664;;03.04.2012;1.45;;03.04.2012;3.88;;03.04.2012;3.6;;03.04.2012;1.78;;03.04.2012;0.7333;;03.04.2012;0.45;;03.04.2012;31;;03.04.2012;19.55;;03.04.2012;34.3833;;03.04.2012;50;;03.04.2012;60.59;;03.04.2012;69.85;;03.04.2012;97.9207;;03.04.2012;81.21;;03.04.2012;119.6;;03.04.2012;77.15;;03.04.2012;15.9;;03.04.2012;154.3712;;03.04.2012;51.7;;03.04.2012;45.7;;03.04.2012;24.47;;03.04.2012;51.85;;03.04.2012;23;;03.04.2012;45.6;;03.04.2012;3.59;;03.04.2012;35.2;;03.04.2012;3.68;;03.04.2012;13.29;;03.04.2012;12.25;;03.04.2012;11.01;;03.04.2012;2.82;;03.04.2012;20.95;;03.04.2012;29.16;;03.04.2012;213.75;;03.04.2012;5.09;;03.04.2012;#N/A N/A;;03.04.2012;5.698;;03.04.2012;1.158;;03.04.2012;34.3;;03.04.2012;8.319;;03.04.2012;49.77;;03.04.2012;34.31;;03.04.2012;#N/A N/A;;03.04.2012;199.66;;03.04.2012;18.185;;03.04.2012;147.06;;03.04.2012;24.67;;03.04.2012;122357;;03.04.2012;13.12;;03.04.2012;54.78;;03.04.2012;36.37;;03.04.2012;29.85;;03.04.2012;15.4168;;03.04.2012;#N/A N/A;;03.04.2012;19.96;;03.04.2012;31.07;;03.04.2012;25.0524;;03.04.2012;16.137;;03.04.2012;#N/A N/A;;03.04.2012;67.09;;03.04.2012;17.7982;;03.04.2012;82.2;;03.04.2012;30.09;;03.04.2012;60.65;;03.04.2012;15.18;;03.04.2012;58.8303
04.04.2012;67.52;;04.04.2012;72.5274;;04.04.2012;340.75;;04.04.2012;240.7;;04.04.2012;172.5;;04.04.2012;186;;04.04.2012;19.88;;04.04.2012;61.6;;04.04.2012;#N/A N/A;;04.04.2012;0.64;;04.04.2012;0.401;;04.04.2012;0.8;;04.04.2012;0.77;;04.04.2012;2.5967;;04.04.2012;1.8567;;04.04.2012;4.25;;04.04.2012;0.57;;04.04.2012;0.664;;04.04.2012;1.45;;04.04.2012;3.88;;04.04.2012;3.6;;04.04.2012;1.78;;04.04.2012;0.7333;;04.04.2012;0.45;;04.04.2012;31;;04.04.2012;18.65;;04.04.2012;33.6833;;04.04.2012;50;;04.04.2012;58.69;;04.04.2012;67.38;;04.04.2012;93.1724;;04.04.2012;81.21;;04.04.2012;119.6;;04.04.2012;77.15;;04.04.2012;15.17;;04.04.2012;150.7302;;04.04.2012;48.1;;04.04.2012;43.2;;04.04.2012;24.1;;04.04.2012;51.85;;04.04.2012;22.79;;04.04.2012;45.6;;04.04.2012;3.59;;04.04.2012;34.65;;04.04.2012;3.68;;04.04.2012;13.29;;04.04.2012;12.25;;04.04.2012;10.92;;04.04.2012;2.82;;04.04.2012;20;;04.04.2012;28.45;;04.04.2012;213.75;;04.04.2012;4.75;;04.04.2012;#N/A N/A;;04.04.2012;5.686;;04.04.2012;1.158;;04.04.2012;34.3;;04.04.2012;8.319;;04.04.2012;49.77;;04.04.2012;33.46;;04.04.2012;#N/A N/A;;04.04.2012;193.99;;04.04.2012;17.69;;04.04.2012;144.69;;04.04.2012;24.14;;04.04.2012;121750;;04.04.2012;12.96;;04.04.2012;54.17;;04.04.2012;35.04;;04.04.2012;29.18;;04.04.2012;15.038;;04.04.2012;#N/A N/A;;04.04.2012;19.74;;04.04.2012;31.27;;04.04.2012;25.0066;;04.04.2012;15.751;;04.04.2012;#N/A N/A;;04.04.2012;67.26;;04.04.2012;17.4097;;04.04.2012;81.92;;04.04.2012;29.745;;04.04.2012;60.26;;04.04.2012;15.27;;04.04.2012;58.8303
05.04.2012;67.52;;05.04.2012;70.85;;05.04.2012;339.6;;05.04.2012;239;;05.04.2012;170.5;;05.04.2012;181.31;;05.04.2012;19.95;;05.04.2012;61.03;;05.04.2012;#N/A N/A;;05.04.2012;0.64;;05.04.2012;0.392;;05.04.2012;0.8;;05.04.2012;0.76;;05.04.2012;2.5967;;05.04.2012;2.0229;;05.04.2012;4.25;;05.04.2012;0.57;;05.04.2012;0.665;;05.04.2012;1.4;;05.04.2012;3.8;;05.04.2012;3.6;;05.04.2012;1.78;;05.04.2012;0.7333;;05.04.2012;0.45;;05.04.2012;32.45;;05.04.2012;18.34;;05.04.2012;33.6833;;05.04.2012;50;;05.04.2012;55.7;;05.04.2012;66.5;;05.04.2012;93.5891;;05.04.2012;81.21;;05.04.2012;119.6;;05.04.2012;73.65;;05.04.2012;15.07;;05.04.2012;150.6491;;05.04.2012;48.1;;05.04.2012;43.2;;05.04.2012;24.1;;05.04.2012;51.85;;05.04.2012;22.67;;05.04.2012;44;;05.04.2012;3.59;;05.04.2012;34.65;;05.04.2012;3.57;;05.04.2012;13.01;;05.04.2012;12.25;;05.04.2012;10.92;;05.04.2012;2.82;;05.04.2012;20;;05.04.2012;28.3;;05.04.2012;213.75;;05.04.2012;5;;05.04.2012;#N/A N/A;;05.04.2012;5.752;;05.04.2012;1.158;;05.04.2012;34.3;;05.04.2012;8.319;;05.04.2012;49.77;;05.04.2012;33.59;;05.04.2012;#N/A N/A;;05.04.2012;194.39;;05.04.2012;17.63;;05.04.2012;148.25;;05.04.2012;23.82;;05.04.2012;121295;;05.04.2012;13.1667;;05.04.2012;54.49;;05.04.2012;34.79;;05.04.2012;28.94;;05.04.2012;14.9917;;05.04.2012;#N/A N/A;;05.04.2012;19.49;;05.04.2012;31.35;;05.04.2012;24.8888;;05.04.2012;15.786;;05.04.2012;#N/A N/A;;05.04.2012;67.31;;05.04.2012;17.445;;05.04.2012;81.6;;05.04.2012;30.2525;;05.04.2012;60.67;;05.04.2012;15.065;;05.04.2012;58.8303
06.04.2012;67.52;;06.04.2012;70.85;;06.04.2012;339.6;;06.04.2012;239;;06.04.2012;170.5;;06.04.2012;181.31;;06.04.2012;19.95;;06.04.2012;61.03;;06.04.2012;#N/A N/A;;06.04.2012;0.64;;06.04.2012;0.392;;06.04.2012;0.8;;06.04.2012;0.76;;06.04.2012;2.5967;;06.04.2012;2.0229;;06.04.2012;4.25;;06.04.2012;0.57;;06.04.2012;0.665;;06.04.2012;1.4;;06.04.2012;3.8;;06.04.2012;3.6;;06.04.2012;1.78;;06.04.2012;0.7333;;06.04.2012;0.45;;06.04.2012;32.45;;06.04.2012;18.34;;06.04.2012;33.6833;;06.04.2012;50;;06.04.2012;55.7;;06.04.2012;66.5;;06.04.2012;93.5891;;06.04.2012;81.21;;06.04.2012;119.6;;06.04.2012;73.65;;06.04.2012;15.07;;06.04.2012;150.6491;;06.04.2012;48.1;;06.04.2012;43.2;;06.04.2012;24.1;;06.04.2012;51.85;;06.04.2012;22.67;;06.04.2012;44;;06.04.2012;3.59;;06.04.2012;34.65;;06.04.2012;3.57;;06.04.2012;13.01;;06.04.2012;12.25;;06.04.2012;10.92;;06.04.2012;2.82;;06.04.2012;20;;06.04.2012;28.3;;06.04.2012;213.75;;06.04.2012;5;;06.04.2012;#N/A N/A;;06.04.2012;5.752;;06.04.2012;1.158;;06.04.2012;34.3;;06.04.2012;8.319;;06.04.2012;49.77;;06.04.2012;33.59;;06.04.2012;#N/A N/A;;06.04.2012;194.39;;06.04.2012;17.63;;06.04.2012;148.25;;06.04.2012;23.82;;06.04.2012;121295;;06.04.2012;13.1667;;06.04.2012;54.49;;06.04.2012;34.79;;06.04.2012;28.94;;06.04.2012;14.9917;;06.04.2012;#N/A N/A;;06.04.2012;19.49;;06.04.2012;31.35;;06.04.2012;24.8888;;06.04.2012;15.786;;06.04.2012;#N/A N/A;;06.04.2012;67.31;;06.04.2012;17.445;;06.04.2012;81.6;;06.04.2012;30.2525;;06.04.2012;60.67;;06.04.2012;15.065;;06.04.2012;58.8303
09.04.2012;67.52;;09.04.2012;70.74;;09.04.2012;339.6;;09.04.2012;238;;09.04.2012;171.25;;09.04.2012;182.25;;09.04.2012;19.45;;09.04.2012;60.8;;09.04.2012;#N/A N/A;;09.04.2012;0.64;;09.04.2012;0.404;;09.04.2012;0.8;;09.04.2012;0.76;;09.04.2012;2.5967;;09.04.2012;2.0424;;09.04.2012;4.25;;09.04.2012;0.57;;09.04.2012;0.66;;09.04.2012;1.4;;09.04.2012;3.8;;09.04.2012;3.6;;09.04.2012;1.78;;09.04.2012;0.7333;;09.04.2012;0.45;;09.04.2012;32.45;;09.04.2012;18.34;;09.04.2012;33.6833;;09.04.2012;50;;09.04.2012;55.268;;09.04.2012;65.47;;09.04.2012;93.5891;;09.04.2012;81.21;;09.04.2012;119.6;;09.04.2012;73.65;;09.04.2012;15.07;;09.04.2012;150.2255;;09.04.2012;48.1;;09.04.2012;43.2;;09.04.2012;24.009;;09.04.2012;50.1;;09.04.2012;22.67;;09.04.2012;44;;09.04.2012;3.59;;09.04.2012;34.19;;09.04.2012;3.53;;09.04.2012;13.01;;09.04.2012;12.25;;09.04.2012;10.92;;09.04.2012;2.82;;09.04.2012;20;;09.04.2012;28.47;;09.04.2012;213.75;;09.04.2012;5;;09.04.2012;#N/A N/A;;09.04.2012;5.682;;09.04.2012;1.158;;09.04.2012;34.3;;09.04.2012;8.319;;09.04.2012;49.77;;09.04.2012;33.22;;09.04.2012;#N/A N/A;;09.04.2012;191.87;;09.04.2012;17.56;;09.04.2012;148.8;;09.04.2012;23.34;;09.04.2012;119700;;09.04.2012;12.9367;;09.04.2012;53.39;;09.04.2012;33.97;;09.04.2012;28.64;;09.04.2012;15.2779;;09.04.2012;#N/A N/A;;09.04.2012;19.2;;09.04.2012;31.09;;09.04.2012;24.5944;;09.04.2012;15.24;;09.04.2012;#N/A N/A;;09.04.2012;66.81;;09.04.2012;17.0478;;09.04.2012;80.23;;09.04.2012;29.875;;09.04.2012;60.13;;09.04.2012;15.1;;09.04.2012;58.8303
10.04.2012;66.11;;10.04.2012;70.04;;10.04.2012;334;;10.04.2012;232.75;;10.04.2012;168.14;;10.04.2012;182.25;;10.04.2012;19.45;;10.04.2012;60.248;;10.04.2012;#N/A N/A;;10.04.2012;0.64;;10.04.2012;0.39;;10.04.2012;0.8;;10.04.2012;0.76;;10.04.2012;2.532;;10.04.2012;2.0424;;10.04.2012;4.25;;10.04.2012;0.57;;10.04.2012;0.66;;10.04.2012;1.395;;10.04.2012;3.728;;10.04.2012;3.6;;10.04.2012;1.7;;10.04.2012;0.7333;;10.04.2012;0.45;;10.04.2012;32;;10.04.2012;18.51;;10.04.2012;33.6833;;10.04.2012;50;;10.04.2012;53.25;;10.04.2012;64.5;;10.04.2012;90.2169;;10.04.2012;75.6;;10.04.2012;119.6;;10.04.2012;72.48;;10.04.2012;14.35;;10.04.2012;146.8549;;10.04.2012;48.1;;10.04.2012;40.5;;10.04.2012;24.009;;10.04.2012;50.1;;10.04.2012;22.67;;10.04.2012;44;;10.04.2012;3.59;;10.04.2012;33.85;;10.04.2012;3.53;;10.04.2012;13.01;;10.04.2012;12.25;;10.04.2012;10.6;;10.04.2012;2.82;;10.04.2012;18.295;;10.04.2012;27.7;;10.04.2012;211;;10.04.2012;5;;10.04.2012;#N/A N/A;;10.04.2012;5.53;;10.04.2012;1.158;;10.04.2012;32.81;;10.04.2012;7.9449;;10.04.2012;49.77;;10.04.2012;32.61;;10.04.2012;#N/A N/A;;10.04.2012;186.98;;10.04.2012;17.185;;10.04.2012;144.42;;10.04.2012;23.11;;10.04.2012;118195;;10.04.2012;12.6267;;10.04.2012;52.23;;10.04.2012;32.86;;10.04.2012;28.245;;10.04.2012;14.9285;;10.04.2012;#N/A N/A;;10.04.2012;18.74;;10.04.2012;30.33;;10.04.2012;24.2215;;10.04.2012;14.56;;10.04.2012;#N/A N/A;;10.04.2012;66.35;;10.04.2012;16.7034;;10.04.2012;78.48;;10.04.2012;29.185;;10.04.2012;59.93;;10.04.2012;14.99;;10.04.2012;58.8303
